f,s11r,s11c,s12r,s12c,e,f,g,h
252077,-0.106432576,0.026485336,0.894098624,-0.073294272,0,0,0,0
253071,-0.106274008,0.026488734,0.895141504,-0.073618584,0,0,0,0
254066,-0.106248552,0.026480472,0.89520608,-0.073834848,0,0,0,0
255061,-0.106450768,0.026533614,0.895020224,-0.073737368,0,0,0,0
256056,-0.10628316,0.026412042,0.895030976,-0.07396212,0,0,0,0
257050,-0.106358776,0.02658906,0.895020992,-0.074015048,0,0,0,0
258045,-0.106438536,0.026607044,0.894771968,-0.07418708,0,0,0,0
259040,-0.106426112,0.026754036,0.895264896,-0.074276088,0,0,0,0
260035,-0.106182304,0.026829262,0.895025984,-0.074419056,0,0,0,0
261030,-0.106328024,0.026704776,0.89479168,-0.074610656,0,0,0,0
262024,-0.106308368,0.02677153,0.894989376,-0.074707552,0,0,0,0
263019,-0.106409912,0.026789538,0.894540544,-0.074778552,0,0,0,0
264014,-0.106392696,0.026813166,0.895185216,-0.074795752,0,0,0,0
265009,-0.106308192,0.026951042,0.895098816,-0.074997176,0,0,0,0
266004,-0.106366976,0.026948286,0.894820544,-0.075132856,0,0,0,0
266998,-0.106417392,0.026913414,0.894724928,-0.07494356,0,0,0,0
267993,-0.106184256,0.026915724,0.894961344,-0.075125696,0,0,0,0
268988,-0.10619548,0.027025276,0.894717248,-0.07537064,0,0,0,0
269983,-0.106409328,0.02712895,0.89478816,-0.07553116,0,0,0,0
270978,-0.106283928,0.026981052,0.894717184,-0.075625408,0,0,0,0
271972,-0.106409056,0.027168872,0.895096704,-0.075758072,0,0,0,0
272967,-0.106502472,0.027234346,0.894754496,-0.075818616,0,0,0,0
273962,-0.106234592,0.027118734,0.894747456,-0.075934048,0,0,0,0
274957,-0.106364816,0.02728531,0.894985472,-0.07604048,0,0,0,0
275951,-0.1062922,0.027354424,0.894511872,-0.07623476,0,0,0,0
276946,-0.106337768,0.027394132,0.894340032,-0.076182392,0,0,0,0
277941,-0.106420752,0.027166676,0.894814336,-0.076390304,0,0,0,0
278936,-0.106477168,0.027350776,0.894857024,-0.076375296,0,0,0,0
279931,-0.10647312,0.027426166,0.894741504,-0.076638696,0,0,0,0
280925,-0.106343072,0.027523914,0.894743296,-0.0768024,0,0,0,0
281920,-0.106476432,0.027546888,0.894723456,-0.076672792,0,0,0,0
282915,-0.106413064,0.027579428,0.894669248,-0.076842984,0,0,0,0
282915,-0.1064224,0.027646004,0.894783936,-0.0770952,0,0,0,0
284449,-0.106434208,0.02755964,0.894916672,-0.077027888,0,0,0,0
285984,-0.106292904,0.027598194,0.894557568,-0.0772592,0,0,0,0
287518,-0.106515648,0.027649676,0.894947136,-0.07761652,0,0,0,0
289052,-0.106294808,0.02778329,0.894362176,-0.077545936,0,0,0,0
290586,-0.106281104,0.027730506,0.894692224,-0.077690112,0,0,0,0
292121,-0.1062764,0.027737036,0.894500096,-0.077775744,0,0,0,0
293655,-0.106361376,0.027846456,0.894498624,-0.077996088,0,0,0,0
295189,-0.106345672,0.027899522,0.894355456,-0.078161936,0,0,0,0
296723,-0.10630396,0.02778112,0.89466848,-0.078214168,0,0,0,0
298258,-0.106420648,0.02781123,0.894612288,-0.07842504,0,0,0,0
299792,-0.106495768,0.027970414,0.894074496,-0.078600088,0,0,0,0
301326,-0.106337328,0.028036788,0.894733824,-0.078775224,0,0,0,0
302861,-0.106303272,0.028131006,0.894386304,-0.078962872,0,0,0,0
304395,-0.106309056,0.028329842,0.894411008,-0.0790922,0,0,0,0
305929,-0.106252336,0.02817825,0.894702784,-0.079217448,0,0,0,0
307463,-0.106321744,0.028269548,0.894560576,-0.079519464,0,0,0,0
308998,-0.106318016,0.028400504,0.894624896,-0.079451192,0,0,0,0
310532,-0.106145264,0.028216386,0.894598784,-0.079637504,0,0,0,0
312066,-0.106178704,0.028162468,0.894698368,-0.079906136,0,0,0,0
313600,-0.1063372,0.028412272,0.894497792,-0.079898072,0,0,0,0
315135,-0.1063242,0.028362826,0.894403392,-0.080111392,0,0,0,0
316669,-0.106248256,0.028310426,0.894495744,-0.080281216,0,0,0,0
318203,-0.106167544,0.028519734,0.894431616,-0.080634648,0,0,0,0
319737,-0.10637,0.028426652,0.894242688,-0.080537568,0,0,0,0
321272,-0.106434232,0.028434674,0.89445408,-0.080616272,0,0,0,0
322806,-0.106465056,0.028585786,0.89409792,-0.080778376,0,0,0,0
324340,-0.106411392,0.028434068,0.894527168,-0.081000968,0,0,0,0
325875,-0.106313472,0.028580558,0.894351616,-0.081143784,0,0,0,0
327409,-0.1063924,0.028502014,0.89422464,-0.081249736,0,0,0,0
328943,-0.106367704,0.028729544,0.894397184,-0.081206256,0,0,0,0
330477,-0.105972056,0.02885552,0.89404704,-0.0814142,0,0,0,0
332012,-0.106324104,0.028818278,0.89439072,-0.081777352,0,0,0,0
333546,-0.106336072,0.028703128,0.89435456,-0.08186756,0,0,0,0
335080,-0.106399488,0.028639372,0.894300736,-0.081758432,0,0,0,0
336614,-0.106326512,0.028748242,0.893580096,-0.082042168,0,0,0,0
338149,-0.106218168,0.028796894,0.894236352,-0.08218472,0,0,0,0
339683,-0.106294336,0.028765536,0.89410336,-0.082397336,0,0,0,0
341217,-0.106148336,0.02888522,0.89423552,-0.082578384,0,0,0,0
342752,-0.106201704,0.028859982,0.893972416,-0.082726664,0,0,0,0
344286,-0.106285816,0.02879471,0.894149504,-0.082674096,0,0,0,0
345820,-0.106254616,0.028849844,0.8940928,-0.082801032,0,0,0,0
347354,-0.1064116,0.028776418,0.894057024,-0.083087096,0,0,0,0
348889,-0.106246432,0.029029188,0.893505536,-0.082992904,0,0,0,0
350423,-0.106429464,0.028836396,0.89411552,-0.083366624,0,0,0,0
351957,-0.106225472,0.02910595,0.893867072,-0.083420496,0,0,0,0
353491,-0.106288432,0.029076522,0.894233472,-0.08370676,0,0,0,0
355026,-0.106327008,0.029096814,0.893908608,-0.083643224,0,0,0,0
356560,-0.106295632,0.02896136,0.893976384,-0.083762472,0,0,0,0
358094,-0.106193088,0.029084482,0.894028608,-0.083879624,0,0,0,0
359629,-0.106321104,0.029187518,0.893644928,-0.084063296,0,0,0,0
361163,-0.106359384,0.029130334,0.893967296,-0.084272376,0,0,0,0
362697,-0.106333816,0.029110624,0.893860224,-0.084235024,0,0,0,0
364231,-0.106396672,0.02908263,0.894062016,-0.084324248,0,0,0,0
365766,-0.106387928,0.029296908,0.894144256,-0.084680312,0,0,0,0
367300,-0.106369624,0.029243728,0.893816896,-0.084619664,0,0,0,0
368834,-0.10630272,0.029333038,0.893563328,-0.08482676,0,0,0,0
370368,-0.106349416,0.029214734,0.893853952,-0.085048512,0,0,0,0
371903,-0.106273936,0.029245698,0.893977216,-0.085012888,0,0,0,0
373437,-0.106173168,0.029144264,0.893642752,-0.085026288,0,0,0,0
374971,-0.106156232,0.029193566,0.893651328,-0.085204792,0,0,0,0
376505,-0.106371176,0.02912782,0.893978304,-0.085594424,0,0,0,0
378040,-0.10632112,0.029329844,0.89388288,-0.085511576,0,0,0,0
379574,-0.106161936,0.029389964,0.89369376,-0.085790536,0,0,0,0
381108,-0.106430768,0.029333228,0.893692992,-0.085780408,0,0,0,0
382643,-0.10615208,0.029370462,0.893749504,-0.08586168,0,0,0,0
384177,-0.106316904,0.029359952,0.89346112,-0.08599656,0,0,0,0
385711,-0.10629172,0.029262192,0.893920576,-0.086155096,0,0,0,0
387245,-0.106314024,0.029401996,0.893770624,-0.086240424,0,0,0,0
388780,-0.106450152,0.029508784,0.893460992,-0.086346824,0,0,0,0
390314,-0.106142248,0.02939977,0.893624704,-0.086696448,0,0,0,0
391848,-0.106260968,0.029412678,0.893452992,-0.086692168,0,0,0,0
393382,-0.106276584,0.029332776,0.893662144,-0.086915744,0,0,0,0
394917,-0.106225256,0.029482692,0.893667392,-0.086909944,0,0,0,0
396451,-0.106266376,0.029530918,0.893949696,-0.087197968,0,0,0,0
397985,-0.106326632,0.029532394,0.893530624,-0.087253288,0,0,0,0
399520,-0.106285664,0.029516584,0.89354144,-0.087281744,0,0,0,0
401054,-0.106285136,0.029599884,0.893489984,-0.08743788,0,0,0,0
402588,-0.106215776,0.029557086,0.893622976,-0.087418072,0,0,0,0
404122,-0.10639708,0.029569014,0.893341888,-0.087498032,0,0,0,0
405657,-0.106360296,0.029472766,0.893612352,-0.087715696,0,0,0,0
407191,-0.106160064,0.029516214,0.893178432,-0.087811528,0,0,0,0
408725,-0.106367336,0.029628344,0.893508608,-0.087978136,0,0,0,0
410259,-0.106342224,0.02954514,0.89333632,-0.088146728,0,0,0,0
411794,-0.106267264,0.029475142,0.893523776,-0.088069808,0,0,0,0
413328,-0.106386696,0.029381374,0.893372928,-0.088204888,0,0,0,0
414862,-0.106337056,0.02971428,0.893534912,-0.08850708,0,0,0,0
416396,-0.106240488,0.029732564,0.893414528,-0.088708072,0,0,0,0
417931,-0.106291584,0.02945002,0.893431552,-0.0887168,0,0,0,0
419465,-0.106234984,0.029740012,0.89283776,-0.088820784,0,0,0,0
420999,-0.1062946,0.02955828,0.893663424,-0.089029744,0,0,0,0
422534,-0.10618488,0.029444492,0.893196864,-0.088929176,0,0,0,0
424068,-0.106475024,0.029647028,0.893368256,-0.089115456,0,0,0,0
425602,-0.106079008,0.029678238,0.893424512,-0.089246304,0,0,0,0
427136,-0.106320832,0.029789124,0.893368832,-0.08929148,0,0,0,0
428671,-0.106198,0.029622906,0.89314048,-0.089613248,0,0,0,0
430205,-0.10624396,0.029639692,0.893213824,-0.08971148,0,0,0,0
431739,-0.106298448,0.029679434,0.893250432,-0.089705664,0,0,0,0
433273,-0.106305272,0.029677986,0.892989184,-0.089885256,0,0,0,0
434808,-0.106329512,0.029668494,0.89316352,-0.089909144,0,0,0,0
436342,-0.106329432,0.029729836,0.893255744,-0.09013084,0,0,0,0
436342,-0.10626912,0.029615474,0.893181632,-0.090092384,0,0,0,0
438708,-0.106319832,0.029574146,0.893266816,-0.090175664,0,0,0,0
441075,-0.106260888,0.029795476,0.893160192,-0.090383288,0,0,0,0
443441,-0.106198272,0.029661144,0.893115968,-0.090727368,0,0,0,0
445807,-0.1063638,0.029682022,0.893164224,-0.09072084,0,0,0,0
448174,-0.106085888,0.029769532,0.89312,-0.090868848,0,0,0,0
450540,-0.106214776,0.029537476,0.89310208,-0.091173696,0,0,0,0
452906,-0.106359704,0.029654934,0.893098496,-0.091114928,0,0,0,0
455273,-0.106441704,0.029648948,0.89312672,-0.091469752,0,0,0,0
457639,-0.10631504,0.029562168,0.893058048,-0.091503752,0,0,0,0
460005,-0.106187912,0.029768884,0.893100032,-0.091908392,0,0,0,0
462372,-0.1062578,0.02969317,0.89293056,-0.091958672,0,0,0,0
464738,-0.106265544,0.029754902,0.892825728,-0.092235232,0,0,0,0
467104,-0.10616692,0.029576588,0.89285088,-0.092180624,0,0,0,0
469470,-0.106349256,0.029753042,0.893301952,-0.09246896,0,0,0,0
471837,-0.106352464,0.029607186,0.892819904,-0.092628656,0,0,0,0
474203,-0.106257312,0.029775622,0.893071616,-0.09267176,0,0,0,0
476569,-0.106247632,0.02958009,0.893049344,-0.093019424,0,0,0,0
478936,-0.106275232,0.029665806,0.8926048,-0.092998056,0,0,0,0
481302,-0.10634352,0.029773544,0.892744704,-0.093301544,0,0,0,0
483668,-0.10645988,0.029771916,0.89284256,-0.093555104,0,0,0,0
486035,-0.106283912,0.02976242,0.892738432,-0.093520512,0,0,0,0
488401,-0.106296048,0.029692088,0.892871232,-0.093599264,0,0,0,0
490767,-0.106425,0.029627242,0.892922432,-0.094048832,0,0,0,0
493134,-0.106478992,0.029596844,0.892671552,-0.093995808,0,0,0,0
495500,-0.1061554,0.029663322,0.89281408,-0.094316936,0,0,0,0
497866,-0.106110424,0.029510714,0.892737984,-0.094277088,0,0,0,0
500233,-0.106317992,0.029610888,0.892680448,-0.094581256,0,0,0,0
502599,-0.10625568,0.029593596,0.892607936,-0.094689192,0,0,0,0
504965,-0.106522632,0.029477106,0.892914432,-0.094828584,0,0,0,0
507332,-0.106236104,0.029506472,0.892540224,-0.09511808,0,0,0,0
509698,-0.106496432,0.029662284,0.89262592,-0.095323296,0,0,0,0
512064,-0.106453424,0.029529992,0.892610304,-0.095616272,0,0,0,0
514431,-0.106286296,0.029570444,0.89245248,-0.095484744,0,0,0,0
516797,-0.106172264,0.029454416,0.892578816,-0.0957194,0,0,0,0
519163,-0.106259136,0.029539774,0.892404288,-0.09591716,0,0,0,0
521530,-0.10628292,0.029605924,0.8924944,-0.095859,0,0,0,0
523896,-0.106412248,0.029373678,0.892367552,-0.0961736,0,0,0,0
526262,-0.106369216,0.0295916,0.892452672,-0.096154536,0,0,0,0
528628,-0.106360104,0.02955,0.892716992,-0.096465072,0,0,0,0
530995,-0.106516448,0.02955673,0.892469056,-0.096532832,0,0,0,0
533361,-0.106446872,0.029639612,0.89233472,-0.096611752,0,0,0,0
535727,-0.106431112,0.029416048,0.892393856,-0.096802024,0,0,0,0
538094,-0.106274296,0.029537802,0.892109568,-0.096953064,0,0,0,0
540460,-0.106411984,0.029390148,0.89207872,-0.097183232,0,0,0,0
542826,-0.106423416,0.02950705,0.892226432,-0.097455064,0,0,0,0
545193,-0.106374544,0.029478028,0.892236736,-0.09756392,0,0,0,0
547559,-0.106324664,0.029595408,0.89225376,-0.097490032,0,0,0,0
549925,-0.106385784,0.029455144,0.892267328,-0.097823704,0,0,0,0
552292,-0.106243336,0.029422194,0.891926144,-0.098027056,0,0,0,0
554658,-0.106362688,0.029247172,0.892198464,-0.098142688,0,0,0,0
557024,-0.106375944,0.029389354,0.892091328,-0.097972768,0,0,0,0
559391,-0.10627832,0.029428286,0.891976896,-0.098472168,0,0,0,0
561757,-0.106465056,0.029432858,0.892083968,-0.09845588,0,0,0,0
564123,-0.106422088,0.029392818,0.892159424,-0.09863208,0,0,0,0
566490,-0.1064392,0.029390656,0.89206112,-0.098897344,0,0,0,0
568856,-0.106448608,0.029333318,0.891929216,-0.099033288,0,0,0,0
571222,-0.106480176,0.029187842,0.891988544,-0.099142248,0,0,0,0
573589,-0.106487648,0.029298052,0.891789952,-0.099248992,0,0,0,0
575955,-0.10632376,0.029342578,0.891798784,-0.099538968,0,0,0,0
578321,-0.106523056,0.029271772,0.891955136,-0.099513952,0,0,0,0
580688,-0.106515816,0.029402148,0.891824896,-0.09979516,0,0,0,0
583054,-0.106558208,0.029157572,0.89192448,-0.100002224,0,0,0,0
585420,-0.106451912,0.029313608,0.891890624,-0.100031816,0,0,0,0
587786,-0.106633368,0.029202084,0.891931648,-0.099929456,0,0,0,0
590153,-0.106432704,0.029025758,0.891863872,-0.100323176,0,0,0,0
592519,-0.106438424,0.029010202,0.891765312,-0.100417688,0,0,0,0
594885,-0.106684832,0.029105898,0.891611776,-0.100656416,0,0,0,0
597252,-0.106492616,0.029138278,0.891728192,-0.100740776,0,0,0,0
599618,-0.106529136,0.029208468,0.89152576,-0.1009024,0,0,0,0
601984,-0.1064748,0.029192442,0.891676608,-0.101075952,0,0,0,0
604351,-0.1064642,0.02905219,0.891823168,-0.101121784,0,0,0,0
606717,-0.106322448,0.029159262,0.891575104,-0.10142216,0,0,0,0
609083,-0.1064914,0.02900273,0.891540992,-0.101538488,0,0,0,0
611450,-0.106682832,0.02899612,0.891466496,-0.101620624,0,0,0,0
613816,-0.106558312,0.02892265,0.891765824,-0.10194076,0,0,0,0
616182,-0.106579592,0.029004804,0.891525568,-0.101980456,0,0,0,0
618549,-0.106580936,0.028955536,0.891507008,-0.102213776,0,0,0,0
620915,-0.106549536,0.028904676,0.891389312,-0.10234488,0,0,0,0
623281,-0.106580128,0.029060936,0.891704832,-0.102305536,0,0,0,0
625648,-0.10657916,0.029012758,0.891412096,-0.102439496,0,0,0,0
628014,-0.106663704,0.028875808,0.891355264,-0.102460344,0,0,0,0
630380,-0.106421112,0.028824478,0.891544896,-0.102883848,0,0,0,0
632747,-0.106389704,0.028936598,0.891470656,-0.102871784,0,0,0,0
635113,-0.10635536,0.02888955,0.8915088,-0.10307416,0,0,0,0
637479,-0.106560144,0.028727084,0.891461504,-0.10328708,0,0,0,0
639846,-0.106588768,0.028951522,0.891244416,-0.103406416,0,0,0,0
642212,-0.106530856,0.028773746,0.891235776,-0.10360976,0,0,0,0
644578,-0.106765224,0.028775604,0.8913328,-0.103742936,0,0,0,0
646944,-0.106494888,0.028862772,0.89131904,-0.10379812,0,0,0,0
649311,-0.106469992,0.028773556,0.890944,-0.103906624,0,0,0,0
651677,-0.106544752,0.02870186,0.891334272,-0.103939256,0,0,0,0
654043,-0.1065254,0.028766926,0.891105088,-0.104179232,0,0,0,0
656410,-0.106450064,0.028631722,0.891046528,-0.104376808,0,0,0,0
658776,-0.10655684,0.028608552,0.891230016,-0.10469284,0,0,0,0
661142,-0.106484064,0.028667478,0.890954624,-0.10460016,0,0,0,0
663509,-0.106486968,0.028678366,0.89123456,-0.104770128,0,0,0,0
665875,-0.106595392,0.028661134,0.891090944,-0.10480452,0,0,0,0
668241,-0.106607384,0.028525216,0.890995776,-0.105213136,0,0,0,0
670608,-0.106626792,0.028455108,0.891002496,-0.105175584,0,0,0,0
672974,-0.10635988,0.02841494,0.89117824,-0.105423552,0,0,0,0
672974,-0.106581416,0.028502586,0.890987968,-0.105319048,0,0,0,0
676624,-0.106551456,0.02837056,0.890947072,-0.105658152,0,0,0,0
680273,-0.106732152,0.02831637,0.890846336,-0.105849912,0,0,0,0
683923,-0.106664528,0.02842078,0.891056896,-0.105930448,0,0,0,0
687572,-0.106576408,0.028301758,0.890840256,-0.106195224,0,0,0,0
691222,-0.106539424,0.028317594,0.890703808,-0.106460416,0,0,0,0
694872,-0.106610632,0.028301792,0.890925824,-0.106722424,0,0,0,0
698521,-0.1065834,0.02836256,0.890484416,-0.106873008,0,0,0,0
702171,-0.106569376,0.028250048,0.890962688,-0.10702936,0,0,0,0
705820,-0.106603616,0.028184762,0.890669376,-0.107110824,0,0,0,0
709470,-0.106621408,0.028067992,0.890822912,-0.107376824,0,0,0,0
713120,-0.10675228,0.028028698,0.890701504,-0.107769096,0,0,0,0
716769,-0.10664788,0.027993834,0.890668032,-0.10784308,0,0,0,0
720419,-0.106830232,0.027916592,0.890623744,-0.108120208,0,0,0,0
724068,-0.106639832,0.027929322,0.890632,-0.108432504,0,0,0,0
727718,-0.106804296,0.02794344,0.89051328,-0.108650784,0,0,0,0
731368,-0.10664168,0.027835822,0.890142016,-0.1087096,0,0,0,0
735017,-0.106699568,0.027879744,0.890457088,-0.108954392,0,0,0,0
738667,-0.106516848,0.027836796,0.890539072,-0.109143344,0,0,0,0
742316,-0.1066076,0.027680944,0.890391296,-0.109485096,0,0,0,0
745966,-0.106477272,0.027595986,0.8903248,-0.109495984,0,0,0,0
749616,-0.10680632,0.027684298,0.890213824,-0.10986304,0,0,0,0
753265,-0.106713392,0.027612696,0.89034912,-0.11005864,0,0,0,0
756915,-0.106649912,0.027489808,0.890411264,-0.11008772,0,0,0,0
760564,-0.106733088,0.027463858,0.890197312,-0.110493808,0,0,0,0
764214,-0.106811616,0.02756248,0.890141696,-0.11066576,0,0,0,0
767864,-0.106850568,0.027595634,0.889928256,-0.110937992,0,0,0,0
771513,-0.106657608,0.027451836,0.890052416,-0.111092304,0,0,0,0
775163,-0.106769448,0.027315334,0.89004544,-0.11139792,0,0,0,0
778812,-0.106802864,0.027385212,0.889922816,-0.111490152,0,0,0,0
782462,-0.106690672,0.02728298,0.88989856,-0.111640776,0,0,0,0
786112,-0.1068142,0.027170114,0.889787328,-0.111965776,0,0,0,0
789761,-0.106804864,0.027308282,0.889816704,-0.112117552,0,0,0,0
793411,-0.106683288,0.027229792,0.889842688,-0.112312056,0,0,0,0
797060,-0.106890368,0.02717173,0.88999744,-0.112666992,0,0,0,0
800710,-0.106817888,0.02703876,0.889894976,-0.112798416,0,0,0,0
804360,-0.106985664,0.026985494,0.889876544,-0.112903936,0,0,0,0
808009,-0.10682604,0.027019206,0.889558976,-0.113194792,0,0,0,0
811659,-0.106823096,0.026955056,0.889664192,-0.113219384,0,0,0,0
815308,-0.106641088,0.026869088,0.889609856,-0.113572128,0,0,0,0
818958,-0.106787672,0.026863658,0.889625344,-0.113769232,0,0,0,0
822608,-0.10686392,0.026893578,0.889444416,-0.113827752,0,0,0,0
826257,-0.106984432,0.026707546,0.889481152,-0.114085352,0,0,0,0
829907,-0.10689324,0.0265435,0.889539584,-0.114481768,0,0,0,0
833556,-0.107066624,0.026631072,0.889472,-0.114516968,0,0,0,0
837206,-0.106821952,0.02658775,0.889342656,-0.1148424,0,0,0,0
840856,-0.10693504,0.026361316,0.889368128,-0.11503688,0,0,0,0
844505,-0.106999376,0.02660927,0.889352576,-0.115112968,0,0,0,0
848155,-0.106947256,0.026496554,0.889157312,-0.115344536,0,0,0,0
851804,-0.106832944,0.026354922,0.889459136,-0.11542,0,0,0,0
855454,-0.107013472,0.026387244,0.889270848,-0.11594132,0,0,0,0
859104,-0.107009808,0.026465628,0.889226496,-0.1159988,0,0,0,0
862753,-0.106922664,0.026338908,0.88921824,-0.11637924,0,0,0,0
866403,-0.106881904,0.026160318,0.889162368,-0.116383808,0,0,0,0
870052,-0.106959136,0.026292974,0.88910496,-0.11648632,0,0,0,0
873702,-0.106975808,0.026094212,0.889021888,-0.116748912,0,0,0,0
877352,-0.106836552,0.025915054,0.889115264,-0.11694976,0,0,0,0
881001,-0.107019504,0.025935956,0.889025984,-0.117195088,0,0,0,0
884651,-0.107029688,0.026031422,0.889100736,-0.117512976,0,0,0,0
888300,-0.107086608,0.02594383,0.888712512,-0.117465736,0,0,0,0
891950,-0.106999072,0.025988368,0.88881984,-0.117781528,0,0,0,0
895600,-0.107027032,0.025954024,0.888944896,-0.117773032,0,0,0,0
899249,-0.106889744,0.02585201,0.888667584,-0.118272112,0,0,0,0
902899,-0.107134704,0.025720194,0.888749568,-0.118357992,0,0,0,0
906548,-0.107194568,0.025749434,0.888850304,-0.118541624,0,0,0,0
910198,-0.107009888,0.025582618,0.888737152,-0.118764616,0,0,0,0
913848,-0.10707264,0.025608112,0.888833984,-0.118971456,0,0,0,0
917497,-0.107072368,0.025409988,0.888549952,-0.119210816,0,0,0,0
921147,-0.107233712,0.025699602,0.88876288,-0.119330672,0,0,0,0
924796,-0.106894384,0.025280516,0.888551104,-0.119442904,0,0,0,0
928446,-0.107247616,0.025225976,0.888600896,-0.119731056,0,0,0,0
932096,-0.107190256,0.025281706,0.888690688,-0.119914792,0,0,0,0
935745,-0.10699552,0.02529146,0.888398656,-0.120193856,0,0,0,0
939395,-0.107279048,0.025323172,0.888376704,-0.120374024,0,0,0,0
943044,-0.107237072,0.025181138,0.888414592,-0.120615728,0,0,0,0
946694,-0.10732344,0.025150732,0.888514496,-0.120769368,0,0,0,0
950344,-0.107182488,0.025081518,0.888362624,-0.121152712,0,0,0,0
953993,-0.107067408,0.025090628,0.888226752,-0.121169232,0,0,0,0
957643,-0.107134208,0.025049306,0.88830208,-0.121320952,0,0,0,0
961292,-0.107089328,0.024900986,0.8880432,-0.121577192,0,0,0,0
964942,-0.107144688,0.02489767,0.888202816,-0.121802232,0,0,0,0
968592,-0.107120504,0.024967562,0.88811488,-0.121927488,0,0,0,0
972241,-0.10713748,0.024812118,0.888272576,-0.122170232,0,0,0,0
975891,-0.107259136,0.02470671,0.88803552,-0.122352152,0,0,0,0
979540,-0.107198512,0.024678196,0.88792928,-0.122696928,0,0,0,0
983190,-0.107343192,0.024807892,0.887973888,-0.12266224,0,0,0,0
986840,-0.10734808,0.024550288,0.888015424,-0.122946752,0,0,0,0
990489,-0.107264144,0.024746672,0.88811712,-0.12304908,0,0,0,0
994139,-0.107220896,0.02438026,0.888111936,-0.123493288,0,0,0,0
997788,-0.107341584,0.02436142,0.887840896,-0.12339588,0,0,0,0
1001438,-0.107407536,0.02430964,0.887708992,-0.123654568,0,0,0,0
1005088,-0.10735936,0.024354416,0.88771776,-0.12396348,0,0,0,0
1008737,-0.107317352,0.02428402,0.88771552,-0.124248304,0,0,0,0
1012387,-0.107301968,0.024267784,0.88783808,-0.124262808,0,0,0,0
1016036,-0.10732448,0.024182344,0.887766016,-0.124393744,0,0,0,0
1019686,-0.107335128,0.024079884,0.887914304,-0.1247896,0,0,0,0
1023336,-0.10747104,0.023839576,0.88756928,-0.124929416,0,0,0,0
1026985,-0.10740908,0.023978424,0.88761856,-0.125118136,0,0,0,0
1030635,-0.107473512,0.023818026,0.887642368,-0.125433344,0,0,0,0
1034284,-0.107419384,0.023729912,0.887526336,-0.125524952,0,0,0,0
1037934,-0.10763748,0.02379397,0.8875424,-0.125599144,0,0,0,0
1037934,-0.107368072,0.023631332,0.887489344,-0.125768096,0,0,0,0
1043563,-0.107693368,0.02378677,0.887196608,-0.126046064,0,0,0,0
1049192,-0.10742056,0.023736754,0.887352512,-0.126327128,0,0,0,0
1054820,-0.107411496,0.023664532,0.88746816,-0.126555296,0,0,0,0
1060449,-0.107384672,0.02344318,0.88698752,-0.126885128,0,0,0,0
1066078,-0.10748204,0.023521752,0.887452224,-0.127253088,0,0,0,0
1071707,-0.107503064,0.023373046,0.887123712,-0.127326728,0,0,0,0
1077336,-0.107503856,0.02330018,0.887100416,-0.127680008,0,0,0,0
1082964,-0.107458864,0.023253778,0.887047232,-0.128160056,0,0,0,0
1088593,-0.107548344,0.023135684,0.887142592,-0.128468056,0,0,0,0
1094222,-0.107653376,0.022913532,0.886917312,-0.128561496,0,0,0,0
1099851,-0.10761764,0.023047268,0.88689056,-0.128917008,0,0,0,0
1105480,-0.107512128,0.022985456,0.886794176,-0.129410896,0,0,0,0
1111109,-0.1077288,0.022729784,0.886850752,-0.129435224,0,0,0,0
1116737,-0.107577184,0.022654112,0.886631936,-0.129832552,0,0,0,0
1122366,-0.107668912,0.022487566,0.886768512,-0.13013548,0,0,0,0
1127995,-0.107785184,0.022489916,0.886667008,-0.130342928,0,0,0,0
1133624,-0.10766756,0.022293352,0.886447552,-0.130621984,0,0,0,0
1139253,-0.10775776,0.022275588,0.886584448,-0.13094948,0,0,0,0
1144881,-0.107699448,0.022307914,0.88655456,-0.131336648,0,0,0,0
1150510,-0.107965104,0.022298406,0.886480896,-0.131473568,0,0,0,0
1156139,-0.1076864,0.021896558,0.88631232,-0.13185212,0,0,0,0
1161768,-0.107855696,0.022081036,0.886334656,-0.132014408,0,0,0,0
1167397,-0.1078428,0.021820952,0.88628096,-0.132494856,0,0,0,0
1173025,-0.107904688,0.02164048,0.886265664,-0.132736896,0,0,0,0
1178654,-0.107970208,0.02182595,0.886204928,-0.133059528,0,0,0,0
1184283,-0.107893864,0.021585558,0.886166976,-0.133418648,0,0,0,0
1189912,-0.107997544,0.021627066,0.88605888,-0.133608936,0,0,0,0
1195541,-0.107794024,0.021478722,0.88618304,-0.134019288,0,0,0,0
1201169,-0.107716928,0.021312418,0.885911168,-0.134085384,0,0,0,0
1206798,-0.107828056,0.021247644,0.886129792,-0.134582672,0,0,0,0
1212427,-0.107939856,0.021126908,0.885829952,-0.134852944,0,0,0,0
1218056,-0.107885448,0.02087666,0.885622656,-0.135016112,0,0,0,0
1223685,-0.108025656,0.020890954,0.885645376,-0.135536592,0,0,0,0
1229314,-0.108041112,0.020700756,0.885703744,-0.135925168,0,0,0,0
1234942,-0.107976128,0.020820092,0.885551936,-0.136065536,0,0,0,0
1240571,-0.10818028,0.020830806,0.885529408,-0.136263648,0,0,0,0
1246200,-0.10802952,0.02061841,0.885474944,-0.13668312,0,0,0,0
1251829,-0.108145136,0.020594258,0.885260672,-0.136941312,0,0,0,0
1257458,-0.108196416,0.020630746,0.885375296,-0.137291872,0,0,0,0
1263086,-0.108019376,0.020418526,0.885386432,-0.137352656,0,0,0,0
